"SubjectID","Activity","variable","mean"
12,"SITTING","angle(X,gravityMean)",-0.388223648676471
12,"SITTING","angle(Y,gravityMean)",-0.0482967201676471
12,"SITTING","angle(Z,gravityMean)",-0.135284351230882
12,"STANDING","tBodyAcc-mean()-X",0.272469868157895
12,"STANDING","tBodyAcc-mean()-Y",-0.0198435675565789
12,"STANDING","tBodyAcc-mean()-Z",-0.105550262447368
12,"STANDING","tBodyAcc-std()-X",-0.933677755526316
12,"STANDING","tBodyAcc-std()-Y",-0.893150333644737
12,"STANDING","tBodyAcc-std()-Z",-0.912734261447368
12,"STANDING","tGravityAcc-mean()-X",0.477384894473684
12,"STANDING","tGravityAcc-mean()-Y",0.164284302157895
12,"STANDING","tGravityAcc-mean()-Z",0.239288504015789
12,"STANDING","tGravityAcc-std()-X",-0.985042302894737
12,"STANDING","tGravityAcc-std()-Y",-0.979085953157895
12,"STANDING","tGravityAcc-std()-Z",-0.972415416184211
12,"STANDING","tBodyAccJerk-mean()-X",0.0886546655789474
12,"STANDING","tBodyAccJerk-mean()-Y",0.0166743772815658
12,"STANDING","tBodyAccJerk-mean()-Z",0.0129642534164474
12,"STANDING","tBodyAccJerk-std()-X",-0.937871433026316
12,"STANDING","tBodyAccJerk-std()-Y",-0.919558586263158
12,"STANDING","tBodyAccJerk-std()-Z",-0.954399108815789
12,"STANDING","tBodyGyro-mean()-X",-0.0170094695052632
12,"STANDING","tBodyGyro-mean()-Y",-0.0717126147184211
12,"STANDING","tBodyGyro-mean()-Z",0.0900865829342105
12,"STANDING","tBodyGyro-std()-X",-0.934800803947368
12,"STANDING","tBodyGyro-std()-Y",-0.931259131973684
12,"STANDING","tBodyGyro-std()-Z",-0.926572351
12,"STANDING","tBodyGyroJerk-mean()-X",-0.104601880697368
12,"STANDING","tBodyGyroJerk-mean()-Y",-0.0437141612894737
12,"STANDING","tBodyGyroJerk-mean()-Z",-0.0559638654736842
12,"STANDING","tBodyGyroJerk-std()-X",-0.942290268289474
12,"STANDING","tBodyGyroJerk-std()-Y",-0.958769618026316
12,"STANDING","tBodyGyroJerk-std()-Z",-0.949485262105263
12,"STANDING","tBodyAccMag-mean()",-0.91129878881579
12,"STANDING","tBodyAccMag-std()",-0.918147007907895
12,"STANDING","tGravityAccMag-mean()",-0.91129878881579
12,"STANDING","tGravityAccMag-std()",-0.918147007907895
12,"STANDING","tBodyAccJerkMag-mean()",-0.937115631973684
12,"STANDING","tBodyAccJerkMag-std()",-0.930686467513158
12,"STANDING","tBodyGyroMag-mean()",-0.911955350736842
12,"STANDING","tBodyGyroMag-std()",-0.914482146578947
12,"STANDING","tBodyGyroJerkMag-mean()",-0.954084665526316
12,"STANDING","tBodyGyroJerkMag-std()",-0.953421638815789
12,"STANDING","fBodyAcc-mean()-X",-0.934322895131579
12,"STANDING","fBodyAcc-mean()-Y",-0.902604791736842
12,"STANDING","fBodyAcc-mean()-Z",-0.929924015789474
12,"STANDING","fBodyAcc-std()-X",-0.933906413026316
12,"STANDING","fBodyAcc-std()-Y",-0.894766904381579
12,"STANDING","fBodyAcc-std()-Z",-0.910072601842105
12,"STANDING","fBodyAcc-meanFreq()-X",-0.0998598630523684
12,"STANDING","fBodyAcc-meanFreq()-Y",0.0501209814776316
12,"STANDING","fBodyAcc-meanFreq()-Z",0.125852995289474
12,"STANDING","fBodyAccJerk-mean()-X",-0.939657739210526
12,"STANDING","fBodyAccJerk-mean()-Y",-0.924023087776316
12,"STANDING","fBodyAccJerk-mean()-Z",-0.950791677763158
12,"STANDING","fBodyAccJerk-std()-X",-0.941665153421053
12,"STANDING","fBodyAccJerk-std()-Y",-0.92051959818421
12,"STANDING","fBodyAccJerk-std()-Z",-0.956765533157895
12,"STANDING","fBodyAccJerk-meanFreq()-X",0.155591102492105
12,"STANDING","fBodyAccJerk-meanFreq()-Y",-0.0557869169736842
12,"STANDING","fBodyAccJerk-meanFreq()-Z",0.0248051134973684
12,"STANDING","fBodyGyro-mean()-X",-0.927661122894737
12,"STANDING","fBodyGyro-mean()-Y",-0.938773106052632
12,"STANDING","fBodyGyro-mean()-Z",-0.925895699131579
12,"STANDING","fBodyGyro-std()-X",-0.937929467631579
12,"STANDING","fBodyGyro-std()-Y",-0.927884374605263
12,"STANDING","fBodyGyro-std()-Z",-0.933710205223684
12,"STANDING","fBodyGyro-meanFreq()-X",-0.106782997596053
12,"STANDING","fBodyGyro-meanFreq()-Y",-0.1997171368925
12,"STANDING","fBodyGyro-meanFreq()-Z",-0.03810307315
12,"STANDING","fBodyAccMag-mean()",-0.920417568552632
12,"STANDING","fBodyAccMag-std()",-0.929465692894737
12,"STANDING","fBodyAccMag-meanFreq()",0.123278215459079
12,"STANDING","fBodyBodyAccJerkMag-mean()",-0.931225381921053
12,"STANDING","fBodyBodyAccJerkMag-std()",-0.930130034526316
12,"STANDING","fBodyBodyAccJerkMag-meanFreq()",0.239607000473684
12,"STANDING","fBodyBodyGyroMag-mean()",-0.930393408157895
12,"STANDING","fBodyBodyGyroMag-std()",-0.919996741710526
12,"STANDING","fBodyBodyGyroMag-meanFreq()",-0.101151633795263
12,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.954558938947368
12,"STANDING","fBodyBodyGyroJerkMag-std()",-0.955259310921053
12,"STANDING","fBodyBodyGyroJerkMag-meanFreq()",0.131436483684868
12,"STANDING","angle(tBodyAccMean,gravity)",0.0462187161881579
12,"STANDING","angle(tBodyAccJerkMean),gravityMean)",-0.0319123916436842
12,"STANDING","angle(tBodyGyroMean,gravityMean)",-0.0278218396894737
12,"STANDING","angle(tBodyGyroJerkMean,gravityMean)",0.0261080953368421
12,"STANDING","angle(X,gravityMean)",-0.304515954736842
12,"STANDING","angle(Y,gravityMean)",-0.057671828981579
12,"STANDING","angle(Z,gravityMean)",-0.173928335043421
12,"WALKING","tBodyAcc-mean()-X",0.272835735434783
12,"WALKING","tBodyAcc-mean()-Y",-0.0204093052891304
12,"WALKING","tBodyAcc-mean()-Z",-0.108209593804348
12,"WALKING","tBodyAcc-std()-X",-0.720572037956522
12,"WALKING","tBodyAcc-std()-Y",-0.623779098021739
12,"WALKING","tBodyAcc-std()-Z",-0.7123231615
12,"WALKING","tGravityAcc-mean()-X",0.628349696521739
12,"WALKING","tGravityAcc-mean()-Y",0.0890558019782609
12,"WALKING","tGravityAcc-mean()-Z",0.150935287297174
12,"WALKING","tGravityAcc-std()-X",-0.980531410869565
12,"WALKING","tGravityAcc-std()-Y",-0.972557053913043
12,"WALKING","tGravityAcc-std()-Z",-0.948422925217391
12,"WALKING","tBodyAccJerk-mean()-X",0.0678353953652174
12,"WALKING","tBodyAccJerk-mean()-Y",0.0163728384743478
12,"WALKING","tBodyAccJerk-mean()-Z",0.0242587331036957
12,"WALKING","tBodyAccJerk-std()-X",-0.742874677304348
12,"WALKING","tBodyAccJerk-std()-Y",-0.697601626456522
12,"WALKING","tBodyAccJerk-std()-Z",-0.829370051956522
12,"WALKING","tBodyGyro-mean()-X",-0.0155553699347826
12,"WALKING","tBodyGyro-mean()-Y",-0.0732843810606522
12,"WALKING","tBodyGyro-mean()-Z",0.0598812379782609
12,"WALKING","tBodyGyro-std()-X",-0.763814995152174
12,"WALKING","tBodyGyro-std()-Y",-0.778848877391304
12,"WALKING","tBodyGyro-std()-Z",-0.746221120065217
12,"WALKING","tBodyGyroJerk-mean()-X",-0.122317708673913
12,"WALKING","tBodyGyroJerk-mean()-Y",-0.0398191112173913
12,"WALKING","tBodyGyroJerk-mean()-Z",-0.0732070894565217
12,"WALKING","tBodyGyroJerk-std()-X",-0.796133982543478
12,"WALKING","tBodyGyroJerk-std()-Y",-0.861087111521739
12,"WALKING","tBodyGyroJerk-std()-Z",-0.815986319565217
12,"WALKING","tBodyAccMag-mean()",-0.669071912717391
12,"WALKING","tBodyAccMag-std()",-0.707185068478261
12,"WALKING","tGravityAccMag-mean()",-0.669071912717391
12,"WALKING","tGravityAccMag-std()",-0.707185068478261
12,"WALKING","tBodyAccJerkMag-mean()",-0.74279010423913
12,"WALKING","tBodyAccJerkMag-std()",-0.732970378021739
12,"WALKING","tBodyGyroMag-mean()",-0.711915566152174
12,"WALKING","tBodyGyroMag-std()",-0.743298852397826
12,"WALKING","tBodyGyroJerkMag-mean()",-0.83659371
12,"WALKING","tBodyGyroJerkMag-std()",-0.844951309347826
12,"WALKING","fBodyAcc-mean()-X",-0.736439909130435
12,"WALKING","fBodyAcc-mean()-Y",-0.650064179967391
12,"WALKING","fBodyAcc-mean()-Z",-0.762583150434783
12,"WALKING","fBodyAcc-std()-X",-0.715165030013043
12,"WALKING","fBodyAcc-std()-Y",-0.635125110695652
12,"WALKING","fBodyAcc-std()-Z",-0.710399025869565
12,"WALKING","fBodyAcc-meanFreq()-X",-0.142611962854348
12,"WALKING","fBodyAcc-meanFreq()-Y",-0.00585384575
12,"WALKING","fBodyAcc-meanFreq()-Z",0.0473485071304348
12,"WALKING","fBodyAccJerk-mean()-X",-0.758745957391304
12,"WALKING","fBodyAccJerk-mean()-Y",-0.715423109463043
12,"WALKING","fBodyAccJerk-mean()-Z",-0.817578925217391
12,"WALKING","fBodyAccJerk-std()-X",-0.7499158765
12,"WALKING","fBodyAccJerk-std()-Y",-0.698957672586957
12,"WALKING","fBodyAccJerk-std()-Z",-0.839783480434783
12,"WALKING","fBodyAccJerk-meanFreq()-X",0.013258727223913
12,"WALKING","fBodyAccJerk-meanFreq()-Y",-0.194517106611304
12,"WALKING","fBodyAccJerk-meanFreq()-Z",-0.107508631452174
12,"WALKING","fBodyGyro-mean()-X",-0.720498261413044
12,"WALKING","fBodyGyro-mean()-Y",-0.793749020791304
12,"WALKING","fBodyGyro-mean()-Z",-0.745944242902174
12,"WALKING","fBodyGyro-std()-X",-0.778979425978261
12,"WALKING","fBodyGyro-std()-Y",-0.772979701086957
12,"WALKING","fBodyGyro-std()-Z",-0.770528547391304
12,"WALKING","fBodyGyro-meanFreq()-X",-0.0581635479326087
12,"WALKING","fBodyGyro-meanFreq()-Y",-0.181424797485435
12,"WALKING","fBodyGyro-meanFreq()-Z",-0.0645159497480435
12,"WALKING","fBodyAccMag-mean()",-0.699936809217391
12,"WALKING","fBodyAccMag-std()",-0.758170695826087
12,"WALKING","fBodyAccMag-meanFreq()",0.139355966748478
12,"WALKING","fBodyBodyAccJerkMag-mean()",-0.730334491780435
12,"WALKING","fBodyBodyAccJerkMag-std()",-0.737607407673913
12,"WALKING","fBodyBodyAccJerkMag-meanFreq()",0.171646515043478
12,"WALKING","fBodyBodyGyroMag-mean()",-0.775616802108696
12,"WALKING","fBodyBodyGyroMag-std()",-0.767511136391304
12,"WALKING","fBodyBodyGyroMag-meanFreq()",-0.0397585307086957
12,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.847995108695652
12,"WALKING","fBodyBodyGyroJerkMag-std()",-0.852342228478261
12,"WALKING","fBodyBodyGyroJerkMag-meanFreq()",0.122043410673913
12,"WALKING","angle(tBodyAccMean,gravity)",0.05716379014
12,"WALKING","angle(tBodyAccJerkMean),gravityMean)",-0.0202044337608696
12,"WALKING","angle(tBodyGyroMean,gravityMean)",-0.0603927128652174
12,"WALKING","angle(tBodyGyroJerkMean,gravityMean)",0.137647384043478
12,"WALKING","angle(X,gravityMean)",-0.457614092391304
12,"WALKING","angle(Y,gravityMean)",-0.00956667001086956
12,"WALKING","angle(Z,gravityMean)",-0.096832282723913
12,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-X",0.272638923043478
12,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Y",-0.0157263915695652
12,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.108967406130435
12,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.89524238826087
12,"WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",-0.857031997217391
12,"WALKING_DOWNSTAIRS","tBodyAcc-std()-Z",-0.868241248782609
12,"WALKING_DOWNSTAIRS","tGravityAcc-mean()-X",0.537324166956522
12,"WALKING_DOWNSTAIRS","tGravityAcc-mean()-Y",0.142842131695652
12,"WALKING_DOWNSTAIRS","tGravityAcc-mean()-Z",0.302879569343478
12,"WALKING_DOWNSTAIRS","tGravityAcc-std()-X",-0.988121243913043
12,"WALKING_DOWNSTAIRS","tGravityAcc-std()-Y",-0.98090962
12,"WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.978291147826087
12,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0404011994782609
12,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",0.00970004036043478
12,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Z",-0.00497272938304348
12,"WALKING_DOWNSTAIRS","tBodyAccJerk-std()-X",-0.907799889565217
12,"WALKING_DOWNSTAIRS","tBodyAccJerk-std()-Y",-0.89702297826087
12,"WALKING_DOWNSTAIRS","tBodyAccJerk-std()-Z",-0.932136551304348
12,"WALKING_DOWNSTAIRS","tBodyGyro-mean()-X",-0.0229464919130435
12,"WALKING_DOWNSTAIRS","tBodyGyro-mean()-Y",-0.0760198074782609
12,"WALKING_DOWNSTAIRS","tBodyGyro-mean()-Z",0.0996944292173913
12,"WALKING_DOWNSTAIRS","tBodyGyro-std()-X",-0.92046466826087
12,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Y",-0.884145020652174
12,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.903660113478261
12,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",-0.0956663654782609
12,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Y",-0.0285959013478261
12,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0519605222173913
12,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.932650243913044
12,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.941019993913043
12,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.932031209565217
12,"WALKING_DOWNSTAIRS","tBodyAccMag-mean()",-0.872986561304348
12,"WALKING_DOWNSTAIRS","tBodyAccMag-std()",-0.880615201826087
12,"WALKING_DOWNSTAIRS","tGravityAccMag-mean()",-0.872986561304348
12,"WALKING_DOWNSTAIRS","tGravityAccMag-std()",-0.880615201826087
12,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-mean()",-0.912157763478261
12,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-std()",-0.895826496521739
12,"WALKING_DOWNSTAIRS","tBodyGyroMag-mean()",-0.871657673521739
12,"WALKING_DOWNSTAIRS","tBodyGyroMag-std()",-0.890490585217391
12,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-mean()",-0.938002214347826
12,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.940934077391304
12,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-X",-0.89952895173913
12,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Y",-0.876945500869565
12,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.900061622608696
12,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",-0.893914459130435
12,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",-0.856082174913044
12,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Z",-0.863735404347826
12,"WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.180484798469565
12,"WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",0.0535632256908696
12,"WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Z",0.111441780630435
12,"WALKING_DOWNSTAIRS","fBodyAccJerk-mean()-X",-0.91062789173913
12,"WALKING_DOWNSTAIRS","fBodyAccJerk-mean()-Y",-0.903018848695652
12,"WALKING_DOWNSTAIRS","fBodyAccJerk-mean()-Z",-0.928211871304348
12,"WALKING_DOWNSTAIRS","fBodyAccJerk-std()-X",-0.913068601304348
12,"WALKING_DOWNSTAIRS","fBodyAccJerk-std()-Y",-0.897422439130435
12,"WALKING_DOWNSTAIRS","fBodyAccJerk-std()-Z",-0.934454377391304
12,"WALKING_DOWNSTAIRS","fBodyAccJerk-meanFreq()-X",0.130228314347826
12,"WALKING_DOWNSTAIRS","fBodyAccJerk-meanFreq()-Y",-0.0192879167086957
12,"WALKING_DOWNSTAIRS","fBodyAccJerk-meanFreq()-Z",0.0336078231608696
12,"WALKING_DOWNSTAIRS","fBodyGyro-mean()-X",-0.911536204347826
12,"WALKING_DOWNSTAIRS","fBodyGyro-mean()-Y",-0.906409082608696
12,"WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.901596404347826
12,"WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.923964980869565
12,"WALKING_DOWNSTAIRS","fBodyGyro-std()-Y",-0.874136416086957
12,"WALKING_DOWNSTAIRS","fBodyGyro-std()-Z",-0.913367402608696
12,"WALKING_DOWNSTAIRS","fBodyGyro-meanFreq()-X",-0.035648068473913
12,"WALKING_DOWNSTAIRS","fBodyGyro-meanFreq()-Y",-0.135615166913043
12,"WALKING_DOWNSTAIRS","fBodyGyro-meanFreq()-Z",0.0353661846
12,"WALKING_DOWNSTAIRS","fBodyAccMag-mean()",-0.886905421130435
12,"WALKING_DOWNSTAIRS","fBodyAccMag-std()",-0.89612616
12,"WALKING_DOWNSTAIRS","fBodyAccMag-meanFreq()",0.134438292295652
12,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-mean()",-0.895909564565217
12,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-std()",-0.896355190434783
12,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-meanFreq()",0.287693744547826
12,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.907489518695652
12,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.898221823913044
12,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-meanFreq()",-0.0171086402508696
12,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.94129020826087
12,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-std()",-0.944391636521739
12,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-meanFreq()",0.207563287469565
12,"WALKING_DOWNSTAIRS","angle(tBodyAccMean,gravity)",-0.020363485826087
12,"WALKING_DOWNSTAIRS","angle(tBodyAccJerkMean),gravityMean)",0.146824767082609
12,"WALKING_DOWNSTAIRS","angle(tBodyGyroMean,gravityMean)",0.102987977786087
12,"WALKING_DOWNSTAIRS","angle(tBodyGyroJerkMean,gravityMean)",-0.115148617426087
12,"WALKING_DOWNSTAIRS","angle(X,gravityMean)",-0.323606462565217
12,"WALKING_DOWNSTAIRS","angle(Y,gravityMean)",-0.0306220742086957
12,"WALKING_DOWNSTAIRS","angle(Z,gravityMean)",-0.220518623434783
12,"WALKING_UPSTAIRS","tBodyAcc-mean()-X",0.272517434
12,"WALKING_UPSTAIRS","tBodyAcc-mean()-Y",-0.0193328440166667
12,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.107256225133333
12,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.874174718666667
12,"WALKING_UPSTAIRS","tBodyAcc-std()-Y",-0.8134605998
12,"WALKING_UPSTAIRS","tBodyAcc-std()-Z",-0.849908194266667
12,"WALKING_UPSTAIRS","tGravityAcc-mean()-X",0.405334146333333
12,"WALKING_UPSTAIRS","tGravityAcc-mean()-Y",0.1522677169
12,"WALKING_UPSTAIRS","tGravityAcc-mean()-Z",0.24839378753
12,"WALKING_UPSTAIRS","tGravityAcc-std()-X",-0.983671490666667
12,"WALKING_UPSTAIRS","tGravityAcc-std()-Y",-0.981654166666667
12,"WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.973951276666667
12,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-X",0.0879720962
12,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.001725625685
12,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Z",-0.0163268760173333
12,"WALKING_UPSTAIRS","tBodyAccJerk-std()-X",-0.8710256879
12,"WALKING_UPSTAIRS","tBodyAccJerk-std()-Y",-0.858968499073333
12,"WALKING_UPSTAIRS","tBodyAccJerk-std()-Z",-0.899918277333333
12,"WALKING_UPSTAIRS","tBodyGyro-mean()-X",-0.0245162838333333
12,"WALKING_UPSTAIRS","tBodyGyro-mean()-Y",-0.0843665671166667
12,"WALKING_UPSTAIRS","tBodyGyro-mean()-Z",0.0658739782
12,"WALKING_UPSTAIRS","tBodyGyro-std()-X",-0.901763401666667
12,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.882350196966667
12,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.858769245266667
12,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.122351703366667
12,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0211433499
12,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0507934531
12,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.906946701
12,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.912541573
12,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.907642599133333
12,"WALKING_UPSTAIRS","tBodyAccMag-mean()",-0.845113773033333
12,"WALKING_UPSTAIRS","tBodyAccMag-std()",-0.859237500133333
12,"WALKING_UPSTAIRS","tGravityAccMag-mean()",-0.845113773033333
12,"WALKING_UPSTAIRS","tGravityAccMag-std()",-0.859237500133333
12,"WALKING_UPSTAIRS","tBodyAccJerkMag-mean()",-0.871102046
12,"WALKING_UPSTAIRS","tBodyAccJerkMag-std()",-0.86615491167
12,"WALKING_UPSTAIRS","tBodyGyroMag-mean()",-0.858502824733333
12,"WALKING_UPSTAIRS","tBodyGyroMag-std()",-0.880760552666667
12,"WALKING_UPSTAIRS","tBodyGyroJerkMag-mean()",-0.907762569666667
12,"WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.922399299
12,"WALKING_UPSTAIRS","fBodyAcc-mean()-X",-0.876326779466667
12,"WALKING_UPSTAIRS","fBodyAcc-mean()-Y",-0.8279627595
12,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.860865674966667
12,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.873790028333333
12,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.817472556466667
12,"WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.856118249633333
12,"WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.128655508073333
12,"WALKING_UPSTAIRS","fBodyAcc-meanFreq()-Y",0.108749105163333
12,"WALKING_UPSTAIRS","fBodyAcc-meanFreq()-Z",0.178766610566667
12,"WALKING_UPSTAIRS","fBodyAccJerk-mean()-X",-0.878810496466667
12,"WALKING_UPSTAIRS","fBodyAccJerk-mean()-Y",-0.863014061633333
12,"WALKING_UPSTAIRS","fBodyAccJerk-mean()-Z",-0.890113068
12,"WALKING_UPSTAIRS","fBodyAccJerk-std()-X",-0.8747218527
12,"WALKING_UPSTAIRS","fBodyAccJerk-std()-Y",-0.8644960324
12,"WALKING_UPSTAIRS","fBodyAccJerk-std()-Z",-0.90858477
12,"WALKING_UPSTAIRS","fBodyAccJerk-meanFreq()-X",0.0770890382666667
12,"WALKING_UPSTAIRS","fBodyAccJerk-meanFreq()-Y",-0.123460924095667
12,"WALKING_UPSTAIRS","fBodyAccJerk-meanFreq()-Z",0.0153327739666667
12,"WALKING_UPSTAIRS","fBodyGyro-mean()-X",-0.878651673666667
12,"WALKING_UPSTAIRS","fBodyGyro-mean()-Y",-0.8845659001
12,"WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.863667556333333
12,"WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.909624864333333
12,"WALKING_UPSTAIRS","fBodyGyro-std()-Y",-0.88235525374
12,"WALKING_UPSTAIRS","fBodyGyro-std()-Z",-0.870691004233333
12,"WALKING_UPSTAIRS","fBodyGyro-meanFreq()-X",0.0134884270333333
12,"WALKING_UPSTAIRS","fBodyGyro-meanFreq()-Y",-0.167103374983333
12,"WALKING_UPSTAIRS","fBodyGyro-meanFreq()-Z",0.00179065866666667
12,"WALKING_UPSTAIRS","fBodyAccMag-mean()",-0.851231305166667
12,"WALKING_UPSTAIRS","fBodyAccMag-std()",-0.8855717326
12,"WALKING_UPSTAIRS","fBodyAccMag-meanFreq()",0.16451455939
12,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-mean()",-0.8635989023
12,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-std()",-0.871120569133333
12,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-meanFreq()",0.322170941666667
12,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.8901612104
12,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.895952716666667
12,"WALKING_UPSTAIRS","fBodyBodyGyroMag-meanFreq()",-0.00892066033333334
12,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.921640149333333
12,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-std()",-0.929630803666667
12,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-meanFreq()",0.143745641576667
12,"WALKING_UPSTAIRS","angle(tBodyAccMean,gravity)",0.020054107041
12,"WALKING_UPSTAIRS","angle(tBodyAccJerkMean),gravityMean)",-0.0830810783133333
12,"WALKING_UPSTAIRS","angle(tBodyGyroMean,gravityMean)",0.110622701646667
12,"WALKING_UPSTAIRS","angle(tBodyGyroJerkMean,gravityMean)",0.133535877766667
12,"WALKING_UPSTAIRS","angle(X,gravityMean)",-0.222827680666667
12,"WALKING_UPSTAIRS","angle(Y,gravityMean)",-0.0583212314666667
12,"WALKING_UPSTAIRS","angle(Z,gravityMean)",-0.178752170233333
13,"LAYING","tBodyAcc-mean()-X",0.274222886792453
13,"LAYING","tBodyAcc-mean()-Y",-0.0168609328869811
13,"LAYING","tBodyAcc-mean()-Z",-0.109708127490566
13,"LAYING","tBodyAcc-std()-X",-0.90789908269434
13,"LAYING","tBodyAcc-std()-Y",-0.830437481101887
13,"LAYING","tBodyAcc-std()-Z",-0.87853753198566
13,"LAYING","tGravityAcc-mean()-X",0.626047461396226
13,"LAYING","tGravityAcc-mean()-Y",0.102958666341358
13,"LAYING","tGravityAcc-mean()-Z",0.15067593130566
13,"LAYING","tGravityAcc-std()-X",-0.992237123207547
13,"LAYING","tGravityAcc-std()-Y",-0.980394265471698
13,"LAYING","tGravityAcc-std()-Z",-0.974131834339623
13,"LAYING","tBodyAccJerk-mean()-X",0.0619327533584906
13,"LAYING","tBodyAccJerk-mean()-Y",0.00276645333735849
13,"LAYING","tBodyAccJerk-mean()-Z",0.00265791873339623
13,"LAYING","tBodyAccJerk-std()-X",-0.900500790660377
13,"LAYING","tBodyAccJerk-std()-Y",-0.87274175245283
13,"LAYING","tBodyAccJerk-std()-Z",-0.922771159490566
13,"LAYING","tBodyGyro-mean()-X",-0.025854191109434
13,"LAYING","tBodyGyro-mean()-Y",-0.0766749956924528
13,"LAYING","tBodyGyro-mean()-Z",0.094004736
13,"LAYING","tBodyGyro-std()-X",-0.902935196226415
13,"LAYING","tBodyGyro-std()-Y",-0.892095871886792
13,"LAYING","tBodyGyro-std()-Z",-0.891945168490566
13,"LAYING","tBodyGyroJerk-mean()-X",-0.111423044603774
13,"LAYING","tBodyGyroJerk-mean()-Y",-0.0302476139245283
13,"LAYING","tBodyGyroJerk-mean()-Z",-0.0557063381886792
13,"LAYING","tBodyGyroJerk-std()-X",-0.899718047283019
13,"LAYING","tBodyGyroJerk-std()-Y",-0.92616116509434
